pl_name,radius,mass,orbital_period,eccentricity,star_name,star_mass,star_radius,star_teff,star_distance,ra,dec,discovered,detection_type,eq_temperature,star_spectype
kepler-991 b,2.29,,82.5342519,0.0,Kepler-991,0.564,0.558,4237.0,389.561,297.0905543,49.6264867,2016.0,Transit,252.0,K
kepler-992 b,1.75,,20.16037858,0.0,Kepler-992,0.818,0.724,4975.0,259.639,284.4304085,47.6416613,2016.0,Transit,510.0,K
kepler-995 b,2.7,,28.26731672,0.0,Kepler-995,0.744,0.792,5239.0,609.638,284.6157154,39.130998,2016.0,Transit,507.0,K
lkca 15 b,,,,,LkCa 15,,1.60711,4194.0,158.152,69.8241791,22.3508662,2015.0,Imaging,,K
lkca 15 c,,,,,LkCa 15,,1.60711,4194.0,158.152,69.8241791,22.3508662,2015.0,Imaging,,K
lupus-tr-3 b,9.976,257.431,3.91405,0.0,Lupus-TR-3,0.87,0.82,5000.0,773.409,232.5774696,-42.9799461,2007.0,Transit,,K
ngc 2682 sand 978 b,,692.8694,511.21,0.16,NGC 2682 Sand 978,1.37,,4200.0,821.918,132.8228085,11.7562959,2017.0,Radial Velocity,,K4 III
ngts-11 b,9.157753,109.33352,35.45533,0.13,NGTS-11,0.862,0.832,5050.0,190.422,23.5214497,-14.4191493,2020.0,Transit,435.0,K
ngts-14 a b,4.976796,29.24036,3.5357173,0.0,NGTS-14 A,0.898,0.842,5187.0,322.148,328.5174799,-38.3774193,2021.0,Transit,1143.0,K1 V
ngts-21 b,13.03211608,,1.54350574108,,NGTS-21,,0.828853,4650.0,592.891,311.2583112,-35.4278412,2022.0,Transit,1214.57,K
ngts-25 b,11.46678726,203.09235207,2.823093,0.0,NGTS-25,0.91,0.86,5321.0,521.233,307.4182976,-39.0323568,2022.0,Transit,1101.0,K0 V
ngts-35 b,10.9,152.0,25.241192,0.192,NGTS-35,0.789,0.753,4717.0,183.078,170.276336,-26.0666162,2025.0,Transit,451.0,K3.5 V
ngts-4 b,3.18,20.6,1.3373508,0.0,NGTS-4,0.75,0.84,5143.0,280.555,89.5988945,-30.8117992,2019.0,Transit,1650.0,K
ngts-5 b,12.733424,72.78307,3.3569866,0.0,NGTS-5,0.661,0.739,4987.0,306.779,221.0582692,5.6053735,2019.0,Transit,952.0,K2 V
ngts-6 b,8.38889408,,0.88206242583,,NGTS-6,,0.782888,4669.0,308.262,75.795382,-30.3994612,2019.0,Transit,1428.25,K
ngts-8 b,12.21781,295.5819,2.4997,0.01,NGTS-8,0.89,0.98,5241.0,428.976,328.9759206,-14.0684399,2019.0,Transit,1345.0,K0 V
ogle-2005-blg-169l b,,13.2,,,OGLE-2005-BLG-169L,0.65,,,4000.0,271.5221667,-30.7326389,2006.0,Microlensing,,K5
ogle-tr-111 b,11.209,168.4499,4.0161,0.0,OGLE-TR-111,0.82,0.85,5070.0,1068.33,163.324115,-61.4056976,2004.0,Transit,,K
pds 70 b,14.5717,2542.64,43500.0,,PDS 70,0.76,1.26,3972.0,113.064,212.0421402,-41.3980405,2018.0,Imaging,1200.0,K7
pots-1 b,10.548,734.16,3.1606296,,POTS-1,0.695,0.588,4400.0,747.959,203.6087259,-66.5811639,2013.0,Transit,,K5 V
psr j1719-1438 b,,382.8,0.090706293,0.06,PSR J1719-1438,1.4,,4500.0,1200.0,259.7919708,-14.6336,2011.0,Pulsar Timing,,K
pr0211 b,,597.5204,2.1461,0.011,Pr0211,0.935,0.827,5300.0,182.714,130.547744,19.276957,2012.0,Radial Velocity,,K
pr0211 c,,2475.8957,4850.0,0.71,Pr0211,0.935,0.827,5300.0,182.714,130.547744,19.276957,2016.0,Radial Velocity,,K
qatar-1 b,13.047,346.42,1.420033,0.0,Qatar-1,0.85,0.823,4861.0,185.615,303.3818697,65.1623313,2010.0,Transit,,K
qatar-2 b,,,1.337,,Qatar-2,0.699,0.763091,4459.0,181.374,207.6554928,-6.8040714,2011.0,Transit,,K
qatar-6 b,11.903958,212.31044,3.506195,0.0,Qatar-6,0.822,0.722,5052.0,100.848,222.2100773,22.1526136,2017.0,Transit,1006.0,K2 V
ross 176 b,1.84,4.57,5.0066338,0.25,Ross 176,0.577,0.569,4041.0,46.4488,305.6897438,47.3086191,2025.0,Transit,682.0,K7 V
tap 26 b,,527.5978,10.79,,TAP 26,1.04,1.17,4620.0,121.402,64.715445,17.3878826,2017.0,Radial Velocity,,K
tic 142589416 b,2.67899519,,2.09518466313,,TIC 142589416,,0.713832,4396.27,168.933,168.2439697,73.8301439,2026.0,Transit,,K
tic 153919886 b,2.70601108,,2.10510492329,,TIC 153919886,,0.591697,4137.16,132.33,171.8440734,68.1810449,2026.0,Transit,,K
tic 154870955 b,3.09467466,,7.9698747128,,TIC 154870955,,0.724328,4739.58,226.463,191.7456685,88.8298759,2026.0,Transit,,K
tic 160113658 b,3.49015778,,6.72952262077,,TIC 160113658,,0.789834,4817.31,200.156,59.4555606,-41.6320332,2026.0,Transit,,K
tic 18942729 b,2.00021315,,0.99817838064,,TIC 18942729,,0.825257,4360.11,115.169,119.2150697,16.6772341,2026.0,Transit,,K
tic 198190129 b,2.92284949,,7.94804910667,,TIC 198190129,,0.640675,4377.53,130.035,246.3322839,60.3771414,2026.0,Transit,,K
tic 206466666 b,2.14817673,,9.10486865159,,TIC 206466666,,0.667193,4620.3,127.837,56.7694828,-52.3667509,2026.0,Transit,,K
tic 24750448 b,2.43722231,,3.59159193029,,TIC 24750448,,0.713599,4545.43,178.146,26.1958598,-68.6447552,2026.0,Transit,,K
tic 24750448 c,3.09028272,,10.14385270726,,TIC 24750448,,0.713599,4545.43,178.146,26.1958598,-68.6447552,2026.0,Transit,,K
tic 260969020 b,2.22686612,,8.48584501953,,TIC 260969020,,0.68988,4572.94,121.222,74.9407148,-79.5859489,2026.0,Transit,,K
tic 270471727 b,2.75029559,,10.45623256647,,TIC 270471727,,0.997091,5271.39,182.104,97.2114071,-78.4730589,2026.0,Transit,,K
tic 294329732 b,2.07692266,,9.7565876181,,TIC 294329732,,0.920172,5201.93,189.333,109.1177907,-58.2371507,2026.0,Transit,,K
tic 34085383 b,3.91982296,,3.47793368523,,TIC 34085383,,0.809951,4694.84,149.12,59.235363,-7.3757198,2026.0,Transit,,K
tic 349520724 b,2.82626313,,7.94044635021,,TIC 349520724,,0.818771,5098.6,241.105,111.2314215,-64.6398433,2026.0,Transit,,K
tic 365102760 b,6.21,19.2,4.21285367,0.406,TIC 365102760,1.17,3.13,4900.0,555.546,305.8398236,54.3943194,2024.0,Transit,,K
tic 38825265 b,2.18869476,,3.31336980985,,TIC 38825265,,0.664503,4375.52,165.638,68.2492759,-65.2039666,2026.0,Transit,,K
tic 38828280 b,2.62701629,,4.85558984762,,TIC 38828280,,0.741147,5046.63,286.415,68.3926457,-62.1697135,2026.0,Transit,,K
tic 390586021 b,2.86009388,,2.74703755819,,TIC 390586021,,0.726565,4434.81,114.558,199.8225789,-31.4655097,2026.0,Transit,,K
tic 423703298 b,2.77230429,,4.03712711976,,TIC 423703298,,0.729825,4540.37,136.191,22.9360486,-17.0135676,2026.0,Transit,,K
tic 437041147 b,2.21526814,,3.82301421497,,TIC 437041147,,0.961092,5224.36,246.6,132.9480195,6.7648369,2026.0,Transit,,K
tic 67686059 b,2.59125922,,3.52163529551,,TIC 67686059,,0.820458,5090.09,249.203,19.884337,-35.2930148,2026.0,Transit,,K
tic 77552382 b,5.69176189,,3.51025904942,,TIC 77552382,,0.886956,4981.07,373.415,152.5133767,-4.903525,2026.0,Transit,,K
tic 88785435 b,5.03,,10.508843,0.131,TIC 88785435,0.724,0.911,3998.0,122.386,224.2838576,-30.8800273,2025.0,Transit,635.0,K7 V
toi-1064 b,2.58336201,,6.44383677774,,TOI-1064,,0.737189,4608.62,68.0726,296.0039349,-47.5620305,2022.0,Transit,,K
toi-1064 c,2.6014766,,12.22655951887,,TOI-1064,,0.737189,4803.0,68.0726,296.0039349,-47.5620305,2022.0,Transit,575.35,K
toi-1075 b,1.791,9.95,0.6047328,0.0,TOI-1075,0.604,0.581,3875.0,61.4592,309.9712091,-65.4496994,2022.0,Transit,1323.0,K9 V/M0 V
toi-1105 b,3.05823658,,10.86818410933,,TOI-1105,,0.755833,4678.46,79.5225,146.0539694,-89.4715133,2026.0,Transit,,K
toi-1130 b,3.56,19.28,4.07445,0.0541,TOI-1130,0.712,0.695,4350.0,58.2609,286.3760037,-41.4376399,2020.0,Transit,632.17,K6-K7
toi-1130 c,16.8135,309.56642,8.350381,0.047,TOI-1130,0.684,0.687,4250.0,58.2609,286.3760037,-41.4376399,2020.0,Transit,637.0,K7
toi-1174 b,2.5064654,32.0,8.953458,0.0,TOI-1174,0.8425,0.7847,5158.0,94.6375,209.2171751,68.6182106,2024.0,Transit,713.83,K
toi-1180 b,3.00336,,9.6867516,,TOI-1180,,0.73,4738.1,72.0238,214.5557741,82.1937642,2024.0,Transit,707.0,K
toi-1184 b,2.32390276,,5.74843507724,,TOI-1184,,0.692384,4466.17,58.5946,272.2045196,60.6787845,2024.0,Transit,,K
toi-1201 b,2.21875851,,2.49197708495,,TOI-1201,,0.482388,3948.0,37.8871,42.2476999,-14.5372835,2021.0,Transit,639.98,K
toi-1238 b,1.21,3.76,0.764597,0.25,TOI-1238,0.59,0.58,4089.0,70.7145,201.3823387,68.8360678,2022.0,Transit,1133.0,K7/M0
toi-1238 c,2.44976471,,3.2947609691,,TOI-1238,,0.62326,4194.35,70.7145,201.3823387,68.8360678,2022.0,Transit,,K
toi-1244 b,2.37611439,6.6,6.4003,0.0,TOI-1244,0.7528,0.7231,4722.0,102.551,256.279559,69.519093,2024.0,Transit,714.86,K
toi-1246 b,3.28198793,,4.30745132484,,TOI-1246,,0.876154,5141.0,169.422,251.1158702,70.4299917,2022.0,Transit,954.88,K
toi-1246 c,2.51,8.8,5.904144,,TOI-1246,0.87,0.86,5151.0,169.422,251.1158702,70.4299917,2022.0,Transit,860.0,K V
toi-1246 d,3.43139739,5.4,18.654874,0.0,TOI-1246,0.8889,0.8649,5213.0,169.422,251.1158702,70.4299917,2022.0,Transit,587.77,K
toi-1246 e,3.5141875,14.5,37.92548,0.0,TOI-1246,0.8889,0.8649,5213.0,169.422,251.1158702,70.4299917,2022.0,Transit,463.98,K
toi-1248 b,6.95642576,,4.36015363069,,TOI-1248,,0.874131,5227.0,168.735,259.0235918,63.1056072,2024.0,Transit,961.61,K
toi-125 b,,,4.651853,0.194,TOI-125,0.871,0.852,5282.0,111.059,23.5934253,-66.6763495,2019.0,Transit,,K0 V
toi-125 c,2.759,6.63,9.15059,0.066,TOI-125,0.859,0.848,5320.0,111.059,23.5934253,-66.6763495,2019.0,Transit,827.8,K0 V
toi-125 d,2.93,13.6,19.98,0.168,TOI-125,0.859,0.848,5320.0,111.059,23.5934253,-66.6763495,2020.0,Transit,638.1,K0 V
toi-1259 a b,12.55419255,,3.47797762847,,TOI-1259 A,,0.765001,4699.0,118.106,282.1001665,79.2564761,2021.0,Transit,897.2,K
toi-1260 b,2.34,8.6,3.12748,0.0,TOI-1260,0.66,0.65,4227.0,73.5977,157.1440712,65.8541986,2021.0,Transit,860.0,K6 V
toi-1260 c,2.77336735,,7.49316133324,,TOI-1260,,0.693431,4225.0,73.5977,157.1440712,65.8541986,2021.0,Transit,607.6,K
toi-1260 d,3.83191349,,49.82516596484,,TOI-1260,,0.693431,4225.0,73.5977,157.1440712,65.8541986,2022.0,Transit,323.12,K
toi-1268 b,8.37310858,,8.157728,0.12,TOI-1268,0.9,0.86,5257.0,109.557,198.3885831,62.3053799,2022.0,Transit,,K V
toi-1272 b,4.13204907,27.0,3.31599,0.35,TOI-1272,0.8772,0.7934,5065.0,137.572,199.1962036,49.8610591,2022.0,Transit,975.0,K
toi-1272 c,,26.7,8.689,0.35,TOI-1272,0.851,0.788,4985.0,137.572,199.1962036,49.8610591,2022.0,Radial Velocity,697.0,K
toi-1301.01,2.58568531,,6.09640744088,,TOI-1301,,0.731699,4820.4,90.8693,275.8625432,71.5817479,2024.0,Transit,737.36,K
toi-1346 b,2.52358179,,1.76225372591,,TOI-1346,,0.784109,4965.0,115.45,256.6226752,68.8433031,2025.0,Transit,1186.61,K
toi-1346 c,2.23,,5.502558,,TOI-1346,0.82,0.78,5099.0,115.45,256.6226752,68.8433031,2025.0,Transit,928.0,K
toi-1347 c,1.61774045,,4.84204381617,,TOI-1347,,0.846387,5300.0,147.476,280.3266806,70.2900536,2024.0,Transit,938.91,K
toi-139 b,2.3337648,,11.07085752966,,TOI-139,,0.700727,4356.0,42.4061,336.4024144,-34.9097131,2023.0,Transit,554.99,K
toi-1410 c,,27.0,47.56,0.0,TOI-1410,0.7941,0.7558,4635.0,72.7512,334.8828486,42.5603141,2024.0,Radial Velocity,,K
toi-1410.01,2.943638,,1.216835,,TOI-1410,0.715108,0.778749,4634.6,72.7512,334.8828486,42.5603141,2024.0,Transit,1396.13,K
toi-1411 b,1.36,,1.4520358,,TOI-1411,0.59,0.66,4266.0,32.4778,232.946047,47.0555507,2022.0,Transit,1136.0,K
toi-1416 b,1.60037,,1.0697621,,TOI-1416,,0.8,4946.0,55.0135,216.9234892,41.9529862,2023.0,Transit,1590.0,K
toi-1438 b,3.04,9.4,5.13967,0.0,TOI-1438,0.876,0.82,5230.0,110.513,280.9237844,74.9378327,2025.0,Transit,971.0,K0 V
toi-1443 b,2.11441,,23.5407467,,TOI-1443,,0.75,5236.0,85.8034,297.398678,76.1391776,2024.0,Transit,564.0,K
toi-1453 b,1.173,2.32,4.3135225,0.0,TOI-1453,0.715,0.72,4975.0,78.7415,258.2232705,57.1977779,2025.0,Transit,944.2,K
toi-1453 c,2.12746,,6.5886877,,TOI-1453,,0.71,4920.0,78.7415,258.2232705,57.1977779,2025.0,Transit,646.0,K
toi-1466 b,2.40733,,1.8718991,,TOI-1466,,0.75,4201.0,86.5783,307.3965319,61.5507253,2026.0,Transit,1001.0,K
toi-1472 b,4.15964583,16.5,6.36381,0.0,TOI-1472,0.9154,0.8377,5133.0,121.84,14.1142611,48.6375168,2024.0,Transit,811.14,K
toi-1472 c,3.334,21.13,15.5381747,0.172,TOI-1472,0.87,0.84,5100.0,121.84,14.1142611,48.6375168,2025.0,Radial Velocity,662.0,K
toi-1648 b,2.77433,,7.3315684,,TOI-1648,,0.84,4871.6,69.835,45.4011794,69.2299235,2025.0,Transit,637.0,K
toi-1683.01,2.48784863,,3.05752396361,,TOI-1683,,0.695095,4402.0,51.1884,65.9796504,27.8223701,2024.0,Transit,848.22,K
toi-1694 b,5.3422266,31.3,3.770107,0.0,TOI-1694,0.853,0.8036,5058.0,124.68,97.7487104,66.3605956,2023.0,Transit,943.19,K
toi-1694 c,,333.71982735,389.2,0.18,TOI-1694,0.84,,5066.4,124.68,97.7487104,66.3605956,2023.0,Radial Velocity,,K
toi-1732 b,2.49549787,,4.11923678339,,TOI-1732,,0.632571,4201.93,74.7599,111.8014509,53.0452684,2026.0,Transit,,K
toi-1739 b,1.95844,,8.3033493,,TOI-1739,,0.78,4814.0,70.9819,240.172481,83.2586589,2024.0,Transit,685.0,K
toi-1749 c,1.99802983,,4.48913668478,,TOI-1749,,0.561356,3959.0,99.5561,282.7372281,64.419466,2021.0,Transit,625.4,K
toi-1750 b,2.61949404,,11.33736139757,,TOI-1750,,0.768675,4765.0,162.46,240.3019781,68.9373001,2026.0,Transit,612.92,K
toi-1758 b,3.5573684,6.9,20.705127,0.0,TOI-1758,0.8253,0.8155,5151.0,96.6215,354.741581,75.6852317,2024.0,Transit,551.44,K
toi-1759 b,3.06,6.8,18.849975,0.0,TOI-1759,0.61,0.628,3972.0,40.0654,326.8516615,62.7538164,2022.0,Transit,433.0,K
toi-1775 b,8.04728896,96.0,10.2405549,0.0,TOI-1775,0.9218,0.8288,5284.0,149.234,150.1151015,39.4577506,2024.0,Transit,707.89,K
toi-178 b,1.2,0.96,1.9145601,,TOI-178,0.647,0.662,4316.0,62.699,7.3020115,-30.4541159,2021.0,Transit,,K
toi-178 c,1.669,4.77,3.23845,,TOI-178,0.65,0.651,4316.0,62.699,7.3020115,-30.4541159,2021.0,Transit,873.0,K
toi-178 d,2.695,5.2,6.557569,0.0068,TOI-178,0.647,0.662,4316.0,62.699,7.3020115,-30.4541159,2021.0,Transit,,K
toi-178 e,2.207,3.86,9.961881,,TOI-178,0.65,0.651,4316.0,62.699,7.3020115,-30.4541159,2021.0,Transit,600.0,K
toi-178 f,2.287,7.72,15.231915,,TOI-178,0.65,0.651,4316.0,62.699,7.3020115,-30.4541159,2021.0,Transit,521.0,K
toi-178 g,2.939,4.4,20.71663,0.00043,TOI-178,0.647,0.662,4316.0,62.699,7.3020115,-30.4541159,2021.0,Transit,,K
toi-1782.01,2.368,,4.987641028,,TOI-1782,0.68,0.669,4336.0,95.2649,213.0787718,74.4117909,2024.0,Transit,,K
toi-1782.02,1.839,,1.829024227,,TOI-1782,0.68,0.669,4336.0,95.2649,213.0787718,74.4117909,2024.0,Transit,,K
toi-1798.01,2.38506569,6.5,8.02154,0.0,TOI-1798,0.8543,0.7911,5106.0,113.181,211.0939367,46.5192825,2024.0,Transit,734.31,K
toi-1798.02,1.40822,,0.4378109,,TOI-1798,0.862514,0.78,5165.2,113.181,211.0939367,46.5192825,2024.0,Transit,2122.09,K
toi-1803 b,2.98555,,6.2932111,,TOI-1803,,0.69,4868.61,119.24,178.0461054,35.1718001,2025.0,Transit,769.0,K
toi-1803 c,4.29,8.0,12.885779,0.0,TOI-1803,0.756,0.715,4687.0,119.24,178.0461054,35.1718001,2025.0,Transit,588.0,K
toi-1807 b,1.37,2.57,0.549374,0.0,TOI-1807,0.76,0.69,4730.0,42.5775,201.2826259,38.9223671,2021.0,Transit,,K
toi-181 b,6.9559,46.1687,4.532,0.1543,TOI-181,0.822,0.745,4994.0,96.2338,352.1725409,-34.4914099,2023.0,Transit,895.1,K
toi-1811 b,11.7215,,3.7130701,,TOI-1811,,0.81,4719.0,128.23,188.9223576,27.2143766,2023.0,Transit,762.0,K
toi-1814 b,5.18536642,,6.36861010462,,TOI-1814,,2.3895,4872.84,362.522,236.8168817,77.2326429,2026.0,Transit,,K
toi-1823 b,8.20695,,38.8135498,,TOI-1823,,0.82,4760.0,71.6456,196.2197201,63.753261,2024.0,Transit,486.0,K
toi-1824 b,2.45459,,22.8085719,,TOI-1824,,0.82,5182.0,59.4314,197.7312286,61.7448492,2024.0,Transit,544.0,K
toi-1853 b,3.89334,,1.2436239,,TOI-1853,,0.84,4968.8,165.105,211.4593468,16.9923703,2023.0,Transit,1272.0,K
toi-2018 b,2.27615636,,7.43557089552,,TOI-2018,,0.622512,4218.9,27.9956,229.8374423,29.2078771,2023.0,Transit,576.34,K
toi-2048 b,2.60168,,13.7905315,,TOI-2048,,0.76,5021.6,116.567,237.9241066,52.3063083,2022.0,Transit,646.0,K
toi-2076 b,2.39,,10.355235,0.0,TOI-2076,0.883,0.774,5201.0,41.9091,217.3920159,39.7903991,2021.0,Transit,738.0,K
toi-2076 c,3.38,,,,TOI-2076,0.85,0.7622,5187.0,41.9091,217.3920159,39.7903991,2021.0,Transit,734.0,K
toi-2076 d,3.43087751,29.0,35.125686,0.0,TOI-2076,0.8557,0.796,5192.0,41.9091,217.3920159,39.7903991,2021.0,Transit,457.68,K
toi-2076 e,1.355,,3.0223445,,TOI-2076,0.8557,0.796,5192.0,41.9091,217.3920159,39.7903991,2025.0,Transit,1138.0,K
toi-2088 b,3.6831179,37.0,124.72997,0.0,TOI-2088,0.9027,0.8481,5081.0,126.46,261.3748943,75.8822796,2024.0,Transit,300.33,K
toi-209 b,2.3149088,,4.37942977856,,TOI-209,,0.742779,4892.0,113.387,19.3941777,-66.903066,2026.0,Transit,845.78,K
toi-2093 b,,10.6,12.836,0.0,TOI-2093,0.745,0.729,4426.0,82.7982,302.7375229,70.8696532,2025.0,Radial Velocity,535.0,K5 V
toi-2093 c,2.3,15.8,53.81149,0.0,TOI-2093,0.745,0.729,4426.0,82.7982,302.7375229,70.8696532,2025.0,Transit,329.0,K5 V
toi-2104 b,1.52898127,,5.904370457,,TOI-2104,,0.723757,4856.13,76.7418,151.6122146,83.0878397,2026.0,Transit,,K
toi-2133 b,2.37,,3.8266472,,TOI-2133,0.644,0.62,4250.0,75.1973,261.2438308,32.7983974,2026.0,Transit,798.0,K
toi-2134 b,2.69,9.13,9.2292005,0.06,TOI-2134,0.744,0.709,4580.0,22.6202,271.9355015,39.0729269,2023.0,Transit,666.0,K5 V
toi-216.01,11.29,200.0,34.556,0.029,TOI-216,0.874,0.838,5026.0,177.945,73.9800129,-63.2603301,2019.0,Transit,497.0,K
toi-216.02,6.48401246,,17.38904538708,,TOI-216,,0.801736,5025.77,177.945,73.9800129,-63.2603301,2019.0,Transit,563.88,K
toi-2194 b,1.9892,,15.337597,,TOI-2194,0.74,0.6909,4756.0,19.5711,299.1563393,-31.3351812,2023.0,Transit,590.88,K
toi-220 b,2.74424329,,10.69530651172,,TOI-220,,0.88,5272.71,90.7402,91.7996988,-61.9972098,2021.0,Transit,954.38,K
toi-2200 b,6.96310517,,2.93602836512,,TOI-2200,,0.826247,5036.17,251.245,98.7835071,-72.4567778,2026.0,Transit,,K
toi-2202 b,10.95117414,287.31687993,11.9126075,0.022,TOI-2202,0.841,0.808,5169.0,235.933,51.2284214,-73.9575458,2021.0,Transit,,K
toi-2202 c,,117.27868218,24.6744,0.0622,TOI-2202,0.823,0.794,5144.0,235.933,51.2284214,-73.9575458,2021.0,Transit Timing Variations,,K8 V
toi-2211.01,1.561,,3.092686757,,TOI-2211,0.9,0.834,5253.0,70.2932,308.5390859,-29.6726127,2024.0,Transit,,K
toi-2274 b,1.83347689,,2.67961636447,,TOI-2274,,0.63072,3943.0,48.876,277.459311,40.5414117,2024.0,Transit,771.46,K
toi-2322 b,1.02968,,11.3071786,,TOI-2322,,0.7,4465.0,59.861,116.9731027,-71.0019671,2025.0,Transit,581.0,K
toi-2322 c,1.90902493,,20.22549457472,,TOI-2322,,0.697547,4465.0,59.861,116.9731027,-71.0019671,2025.0,Transit,458.03,K
toi-2337 b,10.08808263,508.5254512,2.99432,0.019,TOI-2337,1.325,3.22,4780.0,536.046,290.6198948,60.8539035,2022.0,Transit,,K
toi-2345 b,1.42030846,,1.05261565408,,TOI-2345,,0.758575,4621.0,81.6541,43.884794,-34.9779745,2025.0,Transit,1314.81,K
toi-2345 c,2.451,7.27,21.064302,,TOI-2345,0.727,0.729,4687.0,81.6541,43.884794,-34.9779745,2025.0,Transit,544.0,K
toi-2374 b,10.38357034,,4.31359170579,,TOI-2374,,0.8,4929.5,134.655,319.4982407,-22.0498228,2024.0,Transit,865.43,K
toi-238 b,1.612,,1.273114,,TOI-238,0.788,0.75,5080.0,80.5407,349.2310814,-18.6066463,2024.0,Transit,1456.61,K
toi-238 c,2.18,6.7,8.465651,0.36,TOI-238,0.79,0.733,5059.0,80.5407,349.2310814,-18.6066463,2024.0,Radial Velocity,696.0,K2V
toi-2411 b,1.74890881,,0.78270745503,,TOI-2411,,0.727642,4099.0,59.5362,20.9224567,-8.7017944,2022.0,Transit,1586.29,K
toi-2427 b,1.8,,1.3060011,,TOI-2427,0.64,0.65,4072.0,28.5147,52.2917315,-31.3628665,2022.0,Transit,1117.0,K
toi-2443 b,2.363,4.8,15.66858,0.301,TOI-2443,0.642,0.631,4375.0,23.9258,40.1798608,1.1996757,2023.0,Transit,519.0,K5 V
toi-2459 b,2.93653367,,19.10470191584,,TOI-2459,,0.675093,4195.0,36.6113,82.1433321,-39.3730456,2023.0,Transit,435.73,K
toi-2525 b,9.72671289,,23.34185356866,,TOI-2525,,0.824284,4944.0,395.398,86.8509737,-60.5213081,2023.0,Transit,512.97,K
toi-2525 c,10.13291855,208.8132634,49.2519,0.157,TOI-2525,0.849,0.785,5096.0,395.398,86.8509737,-60.5213081,2023.0,Transit,,K8 V
toi-2537 b,11.25381662,415.40172795,94.1022,0.364,TOI-2537,0.771,0.771,4870.0,184.986,54.3882661,10.0577464,2024.0,Transit,338.0,K
toi-2537 c,,2297.89938261,1920.0,0.287,TOI-2537,0.771,0.771,4870.0,184.986,54.3882661,10.0577464,2024.0,Radial Velocity,123.1,K
toi-260 b,1.71,4.23,13.475853,0.0,TOI-260,0.616,0.607,4026.0,20.1852,4.7730178,-9.9661505,2024.0,Transit,493.0,K8 V
toi-262 b,2.07,,11.14529,,TOI-262,0.913,0.853,5310.0,43.932,32.534687,-31.0706272,2023.0,Transit,584.0,K0 V
toi-2654 b,8.00413,,2.967599,,TOI-2654,,0.76,4396.0,248.964,52.9815377,-47.9946912,2026.0,Transit,819.0,K
toi-2669 b,9.93735,,6.203496,,TOI-2669,,3.98,4859.0,393.443,134.7226445,-13.3125792,2022.0,Transit,1226.0,K
toi-2768 b,3.01287,,1.5080197,,TOI-2768,,0.66,4008.0,78.4525,99.3641336,-15.4812031,2024.0,Transit,855.0,K
toi-283 b,2.34,6.54,17.61745,0.0,TOI-283,0.8,0.85,5213.0,82.7013,118.5693065,-65.441482,2025.0,Transit,661.0,K
toi-286 b,1.4896211,,4.51172945082,,TOI-286,,0.79,5245.0,59.2293,90.9842762,-60.6663348,2024.0,Transit,1521.47,K
toi-286 c,1.88,3.72,39.361826,0.0,TOI-286,0.832,0.78,5152.0,59.2293,90.9842762,-60.6663348,2024.0,Transit,475.0,K3 V
toi-2876 b,9.6397234,54.03082919,6.2996431,0.13,TOI-2876,0.939,0.873,5271.0,225.744,110.2473528,-21.1146384,2025.0,Transit,929.0,K
toi-2969 b,12.32987877,368.68095212,1.8237146,0.0,TOI-2969,0.71,0.7,4738.0,163.996,150.0626247,-47.4452436,2025.0,Transit,1186.0,K3 V
toi-2989 b,13.4539,,3.1228396,,TOI-2989,,0.77,4262.0,195.795,171.2316754,-27.0623619,2025.0,Transit,850.0,K
toi-3082 b,3.39719045,,1.92678244116,,TOI-3082,,0.684655,4500.35,113.048,195.9080719,-19.2189845,2023.0,Transit,,K
toi-3261 b,4.37490943,,0.8831279,,TOI-3261,,0.86,5151.4,300.141,47.7285242,-73.531972,2024.0,Transit,1609.57,K
toi-3288 b,11.2089807,670.61793877,1.4338635,0.0,TOI-3288,0.64,0.67,3933.0,200.5,297.1103158,-43.0180008,2025.0,Transit,1059.0,K9 V
toi-332 b,3.28324,,0.77685,,TOI-332,,0.96,5190.0,222.852,348.0589516,-44.8764852,2023.0,Transit,2240.0,K
toi-3486 b,10.5700688,99.16246298,2.21778105,0.078,TOI-3486,0.837,0.788,4930.0,154.715,249.4432035,-59.3051077,2025.0,Transit,1190.0,K
toi-3568 b,6.4020317,,4.41780423888,,TOI-3568,,0.785799,4864.0,197.906,322.6023682,34.7395805,2024.0,Transit,861.45,K
toi-3693 b,12.8974,,9.0881638,,TOI-3693,,0.8,5211.0,176.436,15.6543938,51.3038918,2022.0,Transit,765.0,K
toi-375 b,10.77183045,236.78216321,9.45469,0.087,TOI-375,1.441,2.9,5259.9,396.213,47.1499034,-77.3833275,2026.0,Transit,1373.0,K
toi-375 c,,669.34662514,115.5,,TOI-375,1.441,2.9,5259.9,396.213,47.1499034,-77.3833275,2026.0,Radial Velocity,596.0,K
toi-375 d,,445.59542661,297.9,,TOI-375,1.441,2.9,5259.9,396.213,47.1499034,-77.3833275,2026.0,Radial Velocity,434.0,K
toi-3757 b,12.43773089,,3.43919542546,,TOI-3757,,0.637223,3902.0,181.139,91.0036423,55.0199793,2022.0,Transit,705.15,K
toi-3862 b,5.53,53.7,1.55745774,0.0232,TOI-3862,0.9,0.92,5300.0,249.02,185.9005633,50.5446246,2026.0,Transit,1539.0,K
toi-3896 b,2.97425,,4.3773113,,TOI-3896,,0.75,5127.0,181.653,187.9302395,63.9085462,2026.0,Transit,966.0,K
