pl_name,radius,mass,orbital_period,eccentricity,star_name,star_mass,star_radius,star_teff,star_distance,ra,dec,discovered,detection_type,eq_temperature,star_spectype
kepler-1442 b,3.93,,81.4162941,,Kepler-1442,1.34,1.44,6394.0,608.68,291.2556226,48.8469171,2016.0,Transit,,F
kepler-1443 b,,,2.41810158,,Kepler-1443,1.26,1.57722,6347.0,593.646,283.4357392,47.0667983,2016.0,Transit,,F
kepler-1445 b,0.87,,10.60052251,0.0,Kepler-1445,1.012,1.092,6086.0,506.357,280.2495197,43.9150665,2016.0,Transit,911.0,F
kepler-1449 b,1.72,,13.2274528,0.0,Kepler-1449,1.237,1.155,6269.0,2006.48,288.2317293,50.5678345,2016.0,Transit,867.0,F
kepler-145 b,2.224,,22.95068896,,Kepler-145,1.31,1.871,6110.0,566.85,291.3877397,44.5290465,2013.0,Transit,,F
kepler-146 b,3.4,,31.15857,0.0,Kepler-146,1.09,1.12,6212.0,716.797,294.1107631,38.7102222,2014.0,Transit,648.0,F
kepler-1466 b,1.31,,31.1748311,0.0,Kepler-1466,1.003,0.921,6086.0,631.949,289.8312418,44.6098415,2016.0,Transit,585.0,F
kepler-1472 b,,,38.1309917068,,Kepler-1472,1.14,1.46026,6083.0,1479.14,294.8526163,49.0574468,2016.0,Transit,,F
kepler-1475 b,,,82.175197,,Kepler-1475,1.14,1.20553,6084.0,1568.38,295.9482766,44.753096,2016.0,Transit,,F
kepler-1479 b,1.69,,14.53260546,0.0,Kepler-1479,1.019,0.932,6003.0,728.668,285.7119953,49.7067574,2016.0,Transit,746.0,F
kepler-1483 b,1.07,,9.5085156,0.0,Kepler-1483,1.069,1.013,6328.0,1273.78,295.4097409,42.1507935,2016.0,Transit,937.0,F
kepler-1486 b,2.26,,54.6495759,0.0,Kepler-1486,1.079,1.066,6112.0,1769.14,290.5903907,45.4396955,2016.0,Transit,517.0,F
kepler-1487 c,3.02,,35.8022845,0.0,Kepler-1487,1.035,0.956,6444.0,1014.62,295.4980737,38.6444499,2023.0,Transit,599.0,F
kepler-1488 b,1.59,,39.8189932,0.0,Kepler-1488,0.992,1.135,6035.0,905.825,286.6464265,49.9377735,2016.0,Transit,594.0,F
kepler-1496 b,1.79,,64.6588017,0.0,Kepler-1496,1.096,1.035,6197.0,1307.66,293.9739359,45.3507167,2016.0,Transit,487.0,F
kepler-1500 b,1.08,,15.0330105,0.0,Kepler-1500,0.837,0.917,6033.0,1217.82,288.883474,39.7446547,2016.0,Transit,760.0,F
kepler-1501 b,1.38,,14.5564533,0.0,Kepler-1501,1.196,1.186,6425.0,749.06,289.918589,42.001428,2016.0,Transit,876.0,F
kepler-1502 b,,,41.7084063,,Kepler-1502,1.44,1.72373,6739.0,1514.02,296.1079271,39.3199201,2016.0,Transit,,F
kepler-1508 b,,,20.7057153,,Kepler-1508,1.12,1.70392,6024.0,1260.28,298.1188802,40.3750316,2016.0,Transit,,F
kepler-1510 b,2.97,,84.703921,0.0,Kepler-1510,1.087,1.132,6286.0,1696.25,298.9591432,48.2578295,2016.0,Transit,473.0,F
kepler-1511 b,,,23.2385587,,Kepler-1511,1.41,1.95693,6684.51,1475.6,288.4211892,43.179773,2016.0,Transit,,F
kepler-1514 b,12.185,,,,Kepler-1514,,1.273,6194.0,397.292,292.6274943,37.8601653,2016.0,Transit,,F
kepler-1514 c,,,10.51419715,,Kepler-1514,1.182,1.36797,6181.58,397.292,292.6274943,37.8601653,2020.0,Transit,,F
kepler-1515 b,,,214.3120439,,Kepler-1515,1.31,1.5373,6447.86,539.321,290.9739057,48.1782059,2016.0,Transit,,F
kepler-1518 b,,,5.1117547,,Kepler-1518,1.49,1.56981,6856.98,903.51,300.3323404,44.9861065,2016.0,Transit,,F
kepler-1518 c,,,9.6310258,,Kepler-1518,1.49,1.56981,6856.98,903.51,300.3323404,44.9861065,2023.0,Transit,,F
kepler-1527 b,3.26,,160.129918,0.0,Kepler-1527,0.991,0.916,6075.0,1842.13,297.4144457,46.0608077,2016.0,Transit,338.0,F
kepler-1531 b,,,1.138548215,,Kepler-1531,1.2,1.22309,6216.0,666.334,285.146622,39.3708055,2016.0,Transit,,F
kepler-1533 b,3.931,,308.5471,,Kepler-1533,1.141,1.725,6320.0,966.801,295.9755645,44.7133739,2016.0,Transit,,F
kepler-1535 b,2.628,,,,Kepler-1535,,1.141,6014.0,897.733,286.613685,38.8919507,2016.0,Transit,,F
kepler-1543 b,2.446,,,,Kepler-1543,,1.408,6312.0,921.784,297.1242915,47.0369876,2016.0,Transit,,F
kepler-1547 b,0.9,,0.692979676,,Kepler-1547,1.12,1.18,6078.0,674.695,283.7640396,42.2220992,2016.0,Transit,,F
kepler-1550 b,2.65,,225.582809,0.0,Kepler-1550,1.031,0.959,6184.0,1179.01,287.7646113,38.2947076,2016.0,Transit,312.0,F
kepler-1551 b,2.74,,24.4972683,0.0,Kepler-1551,1.232,1.162,6392.0,1463.72,295.7855238,39.9078956,2016.0,Transit,722.0,F
kepler-1557 b,1.38,,3.74031708,0.0,Kepler-1557,1.118,1.063,6260.0,1380.16,293.8813592,46.8388172,2016.0,Transit,1287.0,F
kepler-1569 b,1.634,,,,Kepler-1569,,1.275,6174.0,945.454,292.2046748,37.2212065,2016.0,Transit,,F
kepler-1571 b,1.52,,3.38555488,,Kepler-1571,1.23,1.39,6297.0,675.303,300.9354067,45.5964836,2016.0,Transit,,F
kepler-1574 b,1.27,,6.9424334,0.0,Kepler-1574,1.132,1.03,6108.0,1384.16,292.1586689,49.6377914,2016.0,Transit,1003.0,F
kepler-1578 b,1.24,,1.450886907,0.0,Kepler-1578,1.011,1.023,6046.0,1064.05,288.3021104,47.7756227,2016.0,Transit,1699.0,F
kepler-1580 b,2.629,,,,Kepler-1580,,2.475,6300.0,1002.02,285.9687099,41.3635264,2016.0,Transit,,F
kepler-1584 b,1.51,,13.3997555,0.0,Kepler-1584,1.183,1.15,6401.0,1416.31,287.7626791,43.2743929,2016.0,Transit,886.0,F
kepler-1586 b,,,15.604841,,Kepler-1586,1.186,1.07345,6190.32,552.55,298.2026236,44.9258585,2016.0,Transit,,F
kepler-1589 b,0.92,,0.991665274,0.0,Kepler-1589,1.132,1.03,6108.0,1513.14,294.4418236,40.5716114,2016.0,Transit,1919.0,F
kepler-1590 b,1.09,,7.61760804,0.0,Kepler-1590,1.05,1.072,6202.0,771.152,291.4079141,48.0178915,2016.0,Transit,1019.0,F
kepler-1592 b,1.02,,3.05710069,0.0,Kepler-1592,0.914,0.829,6020.0,1639.47,293.850623,38.3977379,2016.0,Transit,1209.0,F
kepler-1594 b,1.04,,2.71603809,0.0,Kepler-1594,1.074,1.01,6191.0,976.868,293.6230451,47.9619127,2016.0,Transit,1388.0,F
kepler-1596 b,2.02,,66.373379,0.0,Kepler-1596,1.006,0.976,6139.0,2146.23,285.5575066,49.3300866,2016.0,Transit,471.0,F
kepler-1597 b,1.058,,2.94654179,,Kepler-1597,1.086,1.363,6205.0,1221.05,288.1639687,42.4810124,2016.0,Transit,,F
kepler-1602 b,,,11.17931581,,Kepler-1602,1.17,1.10662,6161.41,629.804,293.5808607,40.4275396,2016.0,Transit,,F
kepler-1603 b,0.97,,2.27164952,0.0,Kepler-1603,1.115,1.062,6274.0,2712.58,295.3298254,42.5349698,2016.0,Transit,1522.0,F
kepler-1613 b,2.34,,1.5184299,0.0,Kepler-1613,1.063,1.269,6302.0,1508.33,289.8750066,43.4209318,2016.0,Transit,1927.0,F
kepler-1615 b,1.94,,47.3126192,0.0,Kepler-1615,1.035,1.002,6035.0,1393.83,286.3592066,42.2273971,2016.0,Transit,523.0,F
kepler-1616 b,0.88,,6.76284377,0.0,Kepler-1616,1.177,1.155,6528.0,1137.81,286.5436691,45.3048716,2016.0,Transit,1138.0,F
kepler-1617 b,1.2,,27.4785572,,Kepler-1617,1.15,1.22,6167.0,898.31,287.9371747,46.4184781,2016.0,Transit,,F
kepler-1618 b,1.06,,6.1082945,0.0,Kepler-1618,1.261,1.289,6720.0,1229.25,295.1753619,45.9308594,2016.0,Transit,1267.0,F
kepler-1621 b,1.96,,92.263714,0.0,Kepler-1621,1.213,1.137,6343.0,1631.66,297.5885341,43.8411937,2016.0,Transit,457.0,F
kepler-1622 b,1.15,,10.8118737,0.0,Kepler-1622,1.157,1.19,6461.0,796.477,297.3288329,47.815459,2016.0,Transit,980.0,F
kepler-1626 b,1.24,,4.13960513,0.0,Kepler-1626,1.202,1.181,6535.0,1368.83,296.5004384,40.7212069,2016.0,Transit,1352.0,F
kepler-1632 b,2.47,,448.303558,,Kepler-1632,1.12,1.19,6137.0,716.76,294.4948769,43.9135575,2016.0,Transit,,F
kepler-1633 b,1.06,,186.404271,0.0,Kepler-1633,1.008,0.921,6351.0,1114.91,288.5151733,44.9232545,2016.0,Transit,336.0,F
kepler-1639 b,,,9.87892482,,Kepler-1639,1.18,1.03264,6175.0,1031.31,283.068651,48.8021209,2016.0,Transit,,F
kepler-164 d,2.5,,28.98687,0.0,Kepler-164,1.15,1.1,6361.0,890.758,287.7808115,47.6298453,2014.0,Transit,667.0,F
kepler-1640 b,5.49,,7.5844126,0.0,Kepler-1640,1.345,1.63,6266.0,1859.78,294.5577857,40.8504949,2016.0,Transit,1222.0,F
kepler-1641 b,3.92,,19.672266,0.0,Kepler-1641,1.098,1.485,6486.0,860.37,296.359456,41.5745321,2016.0,Transit,908.0,F
kepler-1641 c,2.673,,,,Kepler-1641,,1.064,6484.0,860.37,296.359456,41.5745321,2016.0,Transit,,F
kepler-1647 b,11.8739,483.0,1107.5923,0.0581,Kepler-1647,1.2207,1.7903,6210.0,1212.45,298.150057,40.6561751,2016.0,Transit,,F
kepler-1655 b,2.292,,,,Kepler-1655,,1.058,6002.0,213.26,286.6895986,39.2120802,2018.0,Transit,,F
kepler-1660 ab b,,2445.06619,237.68977,0.0603,Kepler-1660 A,1.21,,,1188.54,290.5519537,40.2350445,2023.0,Eclipse Timing Variations,,F7 V
kepler-1666 b,2.4,,25.8474958,0.0,Kepler-1666,1.084,1.031,6297.0,1379.37,297.9516071,46.2647024,2020.0,Transit,672.0,F
kepler-1666 c,2.97,,40.7155403,0.0,Kepler-1666,1.084,1.031,6297.0,1379.37,297.9516071,46.2647024,2020.0,Transit,578.0,F
kepler-1667 b,4.2,,83.57752,0.0,Kepler-1667,1.12,1.38,6188.0,626.819,283.5329505,48.0943604,2020.0,Transit,515.0,F
kepler-1672 b,3.5,,150.8811,0.0,Kepler-1672,1.14,1.39,6222.0,391.181,297.9400971,40.2785566,2020.0,Transit,425.0,F
kepler-1673 b,,,33.7888028,,Kepler-1673,1.11,1.13166,6014.95,727.187,285.6671724,48.7195865,2020.0,Transit,,F
kepler-1676 b,1.88,,29.92205802,0.0,Kepler-1676,1.07,0.996,6122.0,,287.2368778,43.5671665,2020.0,Transit,613.0,F
kepler-1677 b,2.70216183,,22.064,,Kepler-1677,1.11,1.24959,6013.72,735.369,298.493273,47.0130566,2020.0,Transit,,F
kepler-168 b,,,4.42535097,,Kepler-168,1.12,1.38749,6031.0,1343.6,294.7101832,39.8250437,2014.0,Transit,,F
kepler-168 c,,,13.19320021,,Kepler-168,1.12,1.38749,6031.0,1343.6,294.7101832,39.8250437,2014.0,Transit,,F
kepler-1705 b,2.03,4.47,9.03502,0.033,Kepler-1705,1.139,1.259,6312.0,1633.49,301.5785316,44.3121639,2021.0,Transit,,F
kepler-1705 c,2.05,5.42,11.28,0.028,Kepler-1705,1.139,1.259,6312.0,1633.49,301.5785316,44.3121639,2021.0,Transit,,F
kepler-1708 b,9.96,1462.0106722,737.1131,0.4,Kepler-1708,1.088,1.117,6157.0,1666.69,296.8241065,43.6248197,2021.0,Transit,,F
kepler-1713 b,1.75,,18.01167665,0.0,Kepler-1713,1.318,1.447,6463.0,295.293,287.3456737,43.3783894,2021.0,Transit,893.0,F
kepler-1714 b,3.12,,10.275394,0.0,Kepler-1714,1.41,1.95,6088.0,409.46,293.7164655,46.2266878,2021.0,Transit,1163.0,F
kepler-1715 b,2.98,,35.59713982,0.0,Kepler-1715,1.106,1.1,6210.0,522.605,293.9297337,41.6029048,2021.0,Transit,613.0,F
kepler-1717 b,2.38,,30.6529373,0.0,Kepler-1717,1.319,1.377,6823.0,1008.79,295.2126472,49.56216,2021.0,Transit,771.0,F
kepler-1723 b,2.8,,39.7530284,0.0,Kepler-1723,0.96,1.01,6072.0,811.278,294.4627362,46.8214022,2021.0,Transit,568.0,F
kepler-1725 b,,,16.71986014,,Kepler-1725,1.17,1.10308,6161.0,558.652,294.3735518,40.1946345,2021.0,Transit,,F
kepler-1733 b,2.79,,9.22961384,0.0,Kepler-1733,1.273,1.252,6320.0,2080.51,291.1384628,37.8592447,2021.0,Transit,1021.0,F
kepler-1734 b,2.12,,6.79684436,0.0,Kepler-1734,1.05,0.97,6061.0,1482.83,294.163167,41.4517316,2021.0,Transit,985.0,F
kepler-1736 b,2.44,,37.8101174,0.0,Kepler-1736,0.976,0.973,6085.0,1430.0,289.7766991,38.2622374,2021.0,Transit,566.0,F
kepler-1738 b,2.33,,7.67465618,0.0,Kepler-1738,1.079,1.001,6063.0,1302.87,296.1313474,47.4388098,2021.0,Transit,957.0,F
kepler-1745 b,1.67,,3.01618319,0.0,Kepler-1745,1.062,0.999,6043.0,996.105,293.4689924,42.8223582,2021.0,Transit,1305.0,F
kepler-1746 b,,,321.2124365,,Kepler-1746,1.22,1.49962,6270.99,979.541,288.3203979,42.2613874,2021.0,Transit,,F
kepler-175 c,3.22,,34.0350559,0.0,Kepler-175,1.079,1.001,6063.0,1312.34,289.553232,43.876116,2014.0,Transit,583.0,F
kepler-1751 b,1.79,,7.01773,0.0,Kepler-1751,1.04,1.0,6066.0,1291.47,284.8465476,49.6923412,2021.0,Transit,989.0,F
kepler-1755 b,4.4,,24.81093193,0.0,Kepler-1755,1.003,0.921,6086.0,982.383,296.846092,40.1385777,2021.0,Transit,631.0,F
kepler-1762 b,,,29.5390897,,Kepler-1762,1.19,1.26993,6198.0,1663.74,290.4931471,39.7855117,2021.0,Transit,,F
kepler-1764 b,3.57,,70.4680266,0.0,Kepler-1764,1.158,1.142,6458.0,1542.48,293.8799047,41.3938374,2021.0,Transit,514.0,F
kepler-1768 b,2.54,,15.13591895,0.0,Kepler-1768,1.202,1.559,6047.0,632.766,299.9572335,44.7718851,2021.0,Transit,933.0,F
kepler-1769 b,,,89.1935737,,Kepler-1769,1.18,1.12015,6173.0,438.412,294.7433755,43.4611633,2021.0,Transit,,F
kepler-177 b,3.62,,36.8568008,0.0,Kepler-177,1.07,1.066,6220.0,1435.44,286.0471442,45.0532038,2013.0,Transit,601.0,F
kepler-1773 b,3.44,,40.80957343,0.0,Kepler-1773,1.241,1.3,6183.0,681.255,286.2232284,38.2581676,2021.0,Transit,623.0,F
kepler-1774 b,2.7,,59.77049,0.0,Kepler-1774,1.08,1.09,6190.0,816.592,288.5743991,40.9886069,2021.0,Transit,516.0,F
kepler-1777 b,4.27,,12.18416331,0.0,Kepler-1777,1.19,1.85,6292.0,619.146,290.3286455,37.7231188,2021.0,Transit,1139.0,F
kepler-1778 b,3.15,,10.08744556,0.0,Kepler-1778,1.143,1.095,6310.0,1276.29,287.3612976,43.7388,2021.0,Transit,942.0,F
kepler-1787 b,2.56,,39.31435,0.0,Kepler-1787,1.057,0.96,6069.0,778.602,289.0643042,47.1174041,2021.0,Transit,545.0,F
kepler-1790 b,2.676,,31.5888952,,Kepler-1790,1.235,1.363,6005.0,1070.17,294.5668577,46.0757312,2021.0,Transit,,F
kepler-1791 b,1.96,,7.72084349,0.0,Kepler-1791,0.972,1.168,6218.0,602.218,284.4903166,42.6482636,2021.0,Transit,1077.0,F
kepler-1796 b,2.75047868,,29.4557991,,Kepler-1796,1.018,0.949,6036.0,825.883,301.5430397,44.6056251,2021.0,Transit,,F
kepler-1807 b,2.14,,10.86060638,0.0,Kepler-1807,1.087,1.496,6455.0,1299.32,291.5494119,44.5272788,2021.0,Transit,1108.0,F
kepler-1811 b,2.87,,76.4217472,0.0,Kepler-1811,1.045,0.967,6091.0,1390.56,289.9793241,40.1427848,2021.0,Transit,442.0,F
kepler-1812 b,2.31,,7.16520428,0.0,Kepler-1812,1.162,1.103,6174.0,1409.19,298.0845087,40.2832525,2021.0,Transit,1034.0,F
kepler-1818 b,1.71360684,,4.644909859,,Kepler-1818,1.021,1.129,6047.0,1034.59,284.3284866,40.5688741,2021.0,Transit,,F
kepler-182 b,2.73,,9.82578435,0.0,Kepler-182,1.195,1.145,6215.0,1549.09,289.8301128,50.5862025,2014.0,Transit,950.0,F
kepler-1823 b,1.72,,21.10354,0.0,Kepler-1823,1.19,1.24,6488.0,724.971,283.754777,45.335125,2021.0,Transit,800.0,F
kepler-1824 b,2.47,,95.609845,0.0,Kepler-1824,1.074,1.102,6289.0,1040.1,296.7071957,41.2036197,2021.0,Transit,449.0,F
kepler-1830 b,3.32992941,,56.49330139,,Kepler-1830,1.443,2.046,6160.0,1056.88,295.1390408,40.9790527,2021.0,Transit,,F
kepler-1831 b,2.32,,5.78388573,0.0,Kepler-1831,1.117,1.012,6063.0,1053.49,295.3024604,49.5890456,2021.0,Transit,1051.0,F
kepler-1833 b,1.383,,6.89208596,,Kepler-1833,1.205,1.436,6065.0,591.602,290.8714239,45.4102813,2021.0,Transit,,F
kepler-1836 b,2.15,,5.25419736,0.0,Kepler-1836,1.053,0.987,6123.0,1472.62,292.3150933,40.8387799,2021.0,Transit,1094.0,F
kepler-1838 b,,,12.14690704,,Kepler-1838,1.119,1.69886,6031.59,451.242,298.9917165,40.14226,2021.0,Transit,,F
kepler-1847 b,1.93,,11.1296971,0.0,Kepler-1847,1.041,0.964,6122.0,1693.86,296.6014013,44.3252289,2021.0,Transit,843.0,F
kepler-1857 b,,,8.94337724,,Kepler-1857,1.17,1.11667,6147.0,853.275,296.4557129,39.598537,2021.0,Transit,,F
kepler-1859 b,1.29,,2.72960336,0.0,Kepler-1859,1.025,1.068,6190.0,1331.25,293.9886751,46.7179996,2021.0,Transit,1436.0,F
kepler-1859 c,1.32,,3.5964055,0.0,Kepler-1859,1.025,1.068,6190.0,1331.25,293.9886751,46.7179996,2023.0,Transit,1310.0,F
kepler-1861 b,1.93,,40.03252,0.0,Kepler-1861,1.06,1.06,6119.0,829.985,295.8465148,49.9361586,2021.0,Transit,577.0,F
kepler-1866 b,1.14,,11.65975,0.0,Kepler-1866,1.04,0.94,6021.0,976.737,286.2246453,44.6544869,2021.0,Transit,805.0,F
kepler-1875 b,1.88,,34.4585495,0.0,Kepler-1875,0.95,0.862,6161.0,1660.45,296.7727406,50.1883667,2021.0,Transit,559.0,F
kepler-1876 b,1.06,,6.99205021,0.0,Kepler-1876,1.081,1.467,6057.0,259.935,299.1604859,41.1437964,2021.0,Transit,1194.0,F
kepler-1884 b,,,8.98826122,,Kepler-1884,1.12,1.26017,6031.0,1443.09,296.7463986,43.0454207,2021.0,Transit,,F
kepler-1889 b,,,37.30429277,,Kepler-1889,1.12,1.17771,6036.0,1395.13,297.1992577,41.2264404,2021.0,Transit,,F
kepler-1890 b,0.86867375,,4.820590019,,Kepler-1890,1.024,1.396,6046.0,529.596,292.5778203,40.6679032,2021.0,Transit,,F
kepler-1900 b,1.62314676,,2.986229897,,Kepler-1900,1.104,1.041,6173.0,1540.43,291.8863206,44.4790319,2021.0,Transit,,F
kepler-1901 b,1.39,,3.48412534,0.0,Kepler-1901,1.058,0.975,6018.0,1028.37,291.1643587,45.3183061,2021.0,Transit,1223.0,F
kepler-1903 b,2.28642395,,17.0678997,,Kepler-1903,1.053,0.996,6347.0,1775.44,290.8882981,51.2481617,2021.0,Transit,,F
kepler-1911 b,1.45,,5.99077497,0.0,Kepler-1911,1.115,1.683,6237.0,269.912,299.303559,41.4410233,2021.0,Transit,1379.0,F
kepler-1913 b,1.66,,14.1959621,0.0,Kepler-1913,1.169,1.076,6214.0,876.3,290.216689,44.7795863,2021.0,Transit,818.0,F
kepler-1915 b,3.15,,13.8354142,0.0,Kepler-1915,1.035,1.056,6031.0,1514.66,301.2786852,44.2505116,2021.0,Transit,809.0,F
kepler-1916 b,2.43,,31.2548347,0.0,Kepler-1916,1.195,1.145,6215.0,2055.82,293.0705754,48.387679,2021.0,Transit,646.0,F
kepler-1920 b,2.81,,30.25420641,0.0,Kepler-1920,1.249,1.167,6299.0,885.913,291.0620355,38.8632881,2021.0,Transit,663.0,F
kepler-1921 b,,,20.034708,,Kepler-1921,1.17,2.22385,6156.49,928.989,300.3161723,45.4953271,2021.0,Transit,,F
kepler-1921 c,1.68700004,,3.157219887,,Kepler-1921,1.251,2.0,6120.0,928.989,300.3161723,45.4953271,2023.0,Transit,,F
kepler-1927 b,1.46,,73.7506501,0.0,Kepler-1927,0.988,0.962,6085.0,1091.0,296.3546093,41.3355698,2021.0,Transit,449.0,F
kepler-193 b,2.44,,11.38839971,0.0,Kepler-193,1.213,1.137,6343.0,1009.1,296.4985951,46.5772484,2014.0,Transit,917.0,F
kepler-1931 b,,,38.5763483,,Kepler-1931,1.19,1.49349,6205.12,620.091,290.8723061,43.3330104,2021.0,Transit,,F
kepler-1936 b,,,126.55615355,,Kepler-1936,1.28,1.37635,6397.79,871.096,290.7300141,44.836128,2021.0,Transit,,F
kepler-1937 b,3.0229133,,9.688599586,,Kepler-1937,1.19,1.196,6457.0,905.069,290.6583922,40.7785383,2021.0,Transit,,F
kepler-194 b,1.48,,2.092269993,0.0,Kepler-194,0.962,1.005,6085.0,1097.97,291.971429,47.8640498,2014.0,Transit,1514.0,F
kepler-1941 b,1.99,,31.3351094,0.0,Kepler-1941,1.175,1.142,6404.0,1494.39,296.6270184,49.353891,2021.0,Transit,666.0,F
kepler-1943 b,0.8,,4.85026423,0.0,Kepler-1943,1.055,0.973,6032.0,1004.55,293.3182976,41.1166697,2021.0,Transit,1098.0,F
kepler-1947 b,1.4,,6.96352699,0.0,Kepler-1947,0.984,1.686,6040.0,468.771,296.1040313,42.3425818,2021.0,Transit,1298.0,F
kepler-1949 b,1.36,,2.20829637,0.0,Kepler-1949,1.194,1.454,6028.0,2617.35,293.5422586,43.0260555,2021.0,Transit,1709.0,F
kepler-1960 b,0.97,,2.29792825,0.0,Kepler-1960,1.083,1.035,6363.0,1527.56,294.6969361,46.7202043,2021.0,Transit,1524.0,F
kepler-1969 b,1.68161001,,6.647520065,,Kepler-1969,1.111,1.007,6046.0,1204.54,294.7842662,49.4920557,2021.0,Transit,,F
kepler-197 b,1.07,,5.59931973,0.0,Kepler-197,0.922,1.12,6004.0,330.575,295.2264739,50.5592348,2014.0,Transit,1143.0,F
kepler-197 e,0.91,,25.209715,,Kepler-197,,1.12,6004.0,330.575,295.2264739,50.5592348,2014.0,Transit,,F
kepler-1972 c,0.91,,11.3220104,0.0,Kepler-1972,1.173,2.193,6003.0,287.339,288.3953074,39.8725067,2022.0,Transit,1215.0,F
kepler-1982 b,1.04,,3.82316376,0.0,Kepler-1982,1.306,1.491,6597.0,558.855,287.4099905,39.6586267,2023.0,Transit,1554.0,F
kepler-1988 b,2.59,,11.49499722,0.0,Kepler-1988,1.502,3.132,6036.0,513.426,298.6738034,43.7955099,2023.0,Transit,1394.0,F
kepler-1989 b,4.76100016,,10.16100025,,Kepler-1989,0.999,1.06,6032.0,1252.13,290.7351869,44.091262,2023.0,Transit,,F
kepler-1997 b,,,26.7575866,,Kepler-1997,1.12,1.06582,6031.0,1502.34,297.4808253,46.5891373,2023.0,Transit,,F
kepler-201 b,,,25.67209545,,Kepler-201,1.209,1.27729,6240.51,636.445,293.626059,41.2728004,2014.0,Transit,,F
kepler-201 c,2.47,,151.8851881,0.0,Kepler-201,1.164,1.179,6034.0,636.445,293.626059,41.2728004,2014.0,Transit,378.0,F
kepler-204 b,2.23,,14.40094471,0.0,Kepler-204,0.992,1.038,6095.0,686.723,285.347162,41.761845,2014.0,Transit,806.0,F
kepler-204 c,1.36,,25.661658,0.0,Kepler-204,0.992,1.038,6095.0,686.723,285.347162,41.761845,2014.0,Transit,665.0,F
kepler-207 d,2.31,,5.868068017,0.0,Kepler-207,1.065,1.109,6110.0,875.519,290.0305195,42.1660555,2014.0,Transit,1112.0,F
kepler-208 b,1.557,,4.22864988,,Kepler-208,1.082,1.234,6054.0,775.328,293.8901979,42.5279413,2014.0,Transit,,F
kepler-208 c,1.49,,7.46662197,0.0,Kepler-208,1.123,1.328,6220.0,775.328,293.8901979,42.5279413,2014.0,Transit,1134.0,F
kepler-208 d,1.29,,11.1317519,0.0,Kepler-208,1.123,1.328,6220.0,775.328,293.8901979,42.5279413,2014.0,Transit,992.0,F
kepler-21 b,,,2.78581504,,Kepler-21,1.212,1.90746,6248.42,108.522,287.3619673,38.7141384,2012.0,Transit,,F
kepler-214 b,2.16,,15.66039,0.0,Kepler-214,1.15,1.07,6352.0,1208.44,284.7548499,44.95605,2014.0,Transit,812.0,F
kepler-214 c,2.04,,28.77957,0.0,Kepler-214,1.15,1.07,6352.0,1208.44,284.7548499,44.95605,2014.0,Transit,661.0,F
kepler-216 b,1.91,,7.69364042,0.0,Kepler-216,1.085,1.031,6277.0,1187.47,293.7280695,46.1291139,2014.0,Transit,1003.0,F
kepler-216 c,2.5,,17.40665938,0.0,Kepler-216,1.085,1.031,6277.0,1187.47,293.7280695,46.1291139,2014.0,Transit,764.0,F
kepler-217 b,1.81,,5.37493491,0.0,Kepler-217,1.426,1.439,6765.0,1104.64,293.0377331,46.2775223,2014.0,Transit,1377.0,F
kepler-217 c,1.74,,8.58598202,,Kepler-217,1.37,1.76,6341.0,1104.64,293.0377331,46.2775223,2014.0,Transit,,F
kepler-217 d,1.14,,3.88689525,0.0,Kepler-217,1.426,1.439,6765.0,1104.64,293.0377331,46.2775223,2016.0,Transit,1533.0,F
kepler-228 d,4.02,,11.09431923,0.0,Kepler-228,1.053,0.972,6046.0,1644.61,296.2860853,48.2246328,2014.0,Transit,835.0,F
kepler-23 b,1.95,,7.1069,0.0,Kepler-23,1.19,1.87,6142.0,835.756,294.2189131,49.4792536,2011.0,Transit,1336.0,F
kepler-234 b,3.62,,2.711502579,0.0,Kepler-234,1.149,1.064,6167.0,1733.1,291.6535379,38.4946597,2014.0,Transit,1405.0,F
kepler-234 c,3.75,,7.21204152,,Kepler-234,1.11,1.15,6003.0,1733.1,291.6535379,38.4946597,2014.0,Transit,,F
kepler-24 c,4.75,,12.33340885,0.0,Kepler-24,0.965,1.088,6038.0,1156.81,290.4132621,38.3437283,2011.0,Transit,864.0,F
kepler-24 d,1.61,,4.24437621,0.0,Kepler-24,0.965,1.088,6038.0,1156.81,290.4132621,38.3437283,2014.0,Transit,1234.0,F
kepler-24 e,2.36,,18.99850923,0.0,Kepler-24,0.965,1.088,6038.0,1156.81,290.4132621,38.3437283,2014.0,Transit,748.0,F
kepler-25 c,4.59,,12.720374354,,Kepler-25,1.196,1.47768,6212.0,243.249,286.6383905,39.4879038,2011.0,Transit,,F
kepler-264 b,3.978,,40.8068494,,Kepler-264,1.426,1.957,6284.0,942.173,292.044628,37.3761861,2014.0,Transit,,F
kepler-264 c,4.16,,140.10394,0.0,Kepler-264,1.316,2.397,6231.0,942.173,292.044628,37.3761861,2014.0,Transit,559.0,F
kepler-265 d,2.2,,43.1308082,0.0,Kepler-265,1.045,0.983,6299.0,1280.25,290.5104788,41.244743,2014.0,Transit,557.0,F
kepler-268 b,,,25.9342243844,,Kepler-268,1.11,1.33236,6005.31,851.87,291.9761559,38.0550327,2014.0,Transit,,F
kepler-268 c,2.52,,83.4463335,0.0,Kepler-268,1.074,1.131,6322.0,851.87,291.9761559,38.0550327,2014.0,Transit,479.0,F
